Series Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Completeness of birth registration (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.17876441,..,..,..,..
"Completeness of birth registration, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Completeness of birth registration, male (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Completeness of birth registration, rural (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Completeness of birth registration, urban (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Completeness of death registration with cause-of-death information (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Completeness of total death reporting (% of reported total deaths to estimated total deaths),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Compulsory education, duration (years)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,..
"Computer, communications and other services (% of commercial service exports)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.83950167,30.62573425,30.64933495,30.9008597,30.64490007,30.21370892,27.48134303,29.44811617,30.61713256,32.18523589,32.72939452,33.68352823,33.07167485,31.78838412,34.7717333,41.12311491,40.51865693,40.78839206,41.17837283,41.87914012,42.4499545,41.19090574,40.77201269,39.67047926,40.04920195,40.31642916,39.96204303,41.98522947,39.62804091,42.95369774,43.21436069,43.25161973,44.41747494,44.58858508,45.33152569,47.0446067
"Computer, communications and other services (% of commercial service imports)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.72969124,28.38428718,27.6644491,29.29449989,26.65216187,25.89444481,25.11073683,24.57769369,24.55676848,25.93989826,27.74436772,28.27466833,30.09756621,30.65979215,31.4967218,32.85948918,33.48028703,35.76501667,37.09091777,36.24269048,36.8826773,37.42803333,37.50521256,37.00163972,37.03671501,37.79910063,38.23603398,39.20685863,41.08220978,37.97543127,41.0831574,41.17902005,41.12918916,41.07220599,42.03994768,42.63050344,42.81905023
Concessional debt (% of total external debt),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Condom use, population ages 15-24, female (% of females ages 15-24)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Condom use, population ages 15-24, male (% of males ages 15-24)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumer price index (2010 = 100),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Consumption of iodized salt (% of households),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.58595394,..,..,..,..,..,..,..
Container port traffic (TEU: 20 foot equivalent units),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,224774536,235075458,263456511,296996130,338433750,376268146,416751971,489818309,516152333.1,472175125.3,560159177.1,606171151.4,634284416.5,656328734.8,687084145.5,695802397.3,710058000.8,752704435
"Contraceptive prevalence, any methods (% of women ages 15-49)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.4673678,..,..,..,..,..,..,..,..,..,60.2152439,..,..,..,..,..,..,..,..,..,..,..,..,..,62.66157319,..,..,..
"Contraceptive prevalence, modern methods (% of women ages 15-49)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.45959108,..,..,..,..,..,..,..,..,..,55.31200903,..,..,..,..,..,..,..,..,..,..,..,..,..,49.40107014,..,..,..
"Contributing family workers, female (% of female employment) (modeled ILO estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.08941647,32.71187889,31.758301,30.87248254,29.72958543,28.67499395,28.15255973,27.86710436,27.66661365,27.58973544,28.1136712,27.98120551,27.18022372,25.76542639,24.40030471,23.15300075,22.12426498,21.17435148,20.27226973,19.32607601,18.75697768,18.14775471,17.54860794,17.32384738,16.80333723,16.4939904,16.55551331
"Contributing family workers, male (% of male employment) (modeled ILO estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.40439568,12.0884859,11.67353795,11.44525681,11.13691845,10.83901573,10.27921648,10.01718528,9.858650931,9.604337784,9.992693466,9.824722942,9.601713462,9.235437966,8.824064582,8.513949034,8.322624565,7.983891469,7.704033848,7.487885503,7.300166694,7.042515572,6.836540823,6.686522475,6.380091661,6.335809188,6.350121442
"Contributing family workers, total (% of total employment) (modeled ILO estimate)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.50270941,20.17614225,19.55075768,19.07675235,18.43864075,17.84886515,17.3117461,17.04231194,16.88000429,16.70493517,17.15555428,17.01152861,16.56287018,15.78091427,14.99446437,14.3020429,13.76713161,13.17737557,12.64305892,12.12254392,11.77928101,11.38026464,11.02201237,10.84495273,10.45393271,10.31242668,10.33702766
Cost of business start-up procedures (% of GNI per capita),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.5365672,93.36875,84.35828221,80.20658683,70.60647059,56.2245614,46.60406977,44.68546512,39.40747126,35.02865169,31.99417989,28.04550265,27.01789474,26.01421053,25.32
"Cost of business start-up procedures, female (% of GNI per capita)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.5365672,93.36875,84.35828221,80.20658683,70.60647059,56.22573099,46.60523256,44.68662791,39.40862069,35.02977528,31.9952381,28.04708995,27.01894737,26.01526316,25.32105263
"Cost of business start-up procedures, male (% of GNI per capita)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.5358209,93.36736111,84.35766871,80.20598802,70.60529412,56.22280702,46.60232558,44.68372093,39.40632184,35.02696629,31.99259259,28.04338624,27.01578947,26.01263158,25.31789474
Cost to export (US$ per container),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1213.65977,1208.301685,1181.229834,1316.632418,1341.936612,1368.597814,1389.061081,1461.171429,1529.765079,1559.882011,..,..,..
"Cost to export, border compliance (US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,400.1871658,397.3094737,399.0831579,397.5063492
"Cost to export, documentary compliance (US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,148.9465241,140.5515789,139.3884211,139.1042328
Cost to import (US$ per container),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1433.721839,1425.992697,1392.235359,1546.315934,1571.204372,1632.333333,1657.773514,1755.129101,1838.931217,1877.166667,..,..,..
"Cost to import, border compliance (US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,465.6256684,465.0768421,465.9768421,464.5148148
"Cost to import, documentary compliance (US$)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176.7860963,165.5547368,166.7552632,166.3269841
Coverage of social insurance programs (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social insurance programs in 2nd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social insurance programs in 3rd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social insurance programs in 4th quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social insurance programs in poorest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social insurance programs in richest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social protection and labor programs (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs in 2nd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs in 3rd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs in 4th quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs in poorest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of social safety net programs in richest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP in 2nd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP in 3rd quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP in 4th quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP in poorest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Coverage of unemployment benefits and ALMP in richest quintile (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CPIA building human resources rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.388157895,3.384615385,3.413333333,3.44,3.415584416,3.461038961,3.544871795,3.575,3.598765432,3.605263158,3.598684211,3.602739726,3.567567568
CPIA business regulatory environment rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.309210526,3.217948718,3.28,3.273333333,3.266233766,3.24025974,3.185897436,3.16875,3.179012346,3.138157895,3.105263158,3.095890411,3.040540541
CPIA debt policy rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.447368421,3.442307692,3.486666667,3.513333333,3.474025974,3.441558442,3.435897436,3.3875,3.382716049,3.368421053,3.342105263,3.253424658,3.182432432
CPIA economic management cluster average (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.546052632,3.547435897,3.551111111,3.541333333,3.538961039,3.525974026,3.495726496,3.445833333,3.411522634,3.355262982,3.315789474,3.246575571,3.216216216
CPIA efficiency of revenue mobilization rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.427631579,3.397435897,3.413333333,3.426666667,3.467532468,3.480519481,3.474358974,3.4625,3.450617284,3.440789474,3.447368421,3.438356164,3.418918919
CPIA equity of public resource use rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.381578947,3.371794872,3.393333333,3.366666667,3.428571429,3.506493506,3.487179487,3.45,3.425925926,3.388157895,3.361842105,3.308219178,3.304054054
CPIA financial sector rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.131578947,3.147435897,3.153333333,3.106666667,3.084415584,3.064935065,3.076923077,3.0125,2.975308642,2.940789474,2.894736842,2.835616438,2.817567568
CPIA fiscal policy rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.440789474,3.429487179,3.433333333,3.453333333,3.461038961,3.461038961,3.41025641,3.31875,3.265432099,3.157894737,3.125,3.061643836,3.060810811
CPIA gender equality rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.473684211,3.442307692,3.433333333,3.433333333,3.428571429,3.435064935,3.397435897,3.36875,3.358024691,3.322368421,3.309210526,3.239726027,3.216216216
CPIA macroeconomic management rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75,3.762820513,3.733333333,3.653333333,3.681818182,3.675324675,3.641025641,3.63125,3.586419753,3.539473684,3.480263158,3.424657534,3.405405405
CPIA policies for social inclusion/equity cluster average (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.294594595,3.261842105,3.282432432,3.294666667,3.3,3.332467532,3.328205128,3.315,3.3,3.288157895,3.282894737,3.250684932,3.231081081
CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.111842105,3.057692308,3.093333333,3.086666667,3.084415584,3.11038961,3.121794872,3.1375,3.111111111,3.151315789,3.171052632,3.130136986,3.114864865
CPIA property rights and rule-based governance rating (1=low to 6=high),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.934210526,2.891025641,2.9,2.893333333,2.902597403,2.902597403,2.929487179,2.9,2.882716049,2.861842105,2.888157895,2.890410959,2.864864865
